DATE;HEURE;NO;NO2;PM10;CO2;TEMP;HUMI
2015-07-11;9:00;79;52;26;443;19,2;73,2
2015-06-11;17:00;69;50;35;516;20,3;79
2015-07-11;3:00;31;45;13;405;21;69,1
2015-08-11;5:00;25;46;14;422;20,1;68
2015-08-11;0:00;63;57;32;462;20,5;71
2015-10-22;11:00;74;68;26;432;16,9;70,3
2015-10-22;13:00;66;76;32;440;17,2;68,4
2015-10-21;14:00;80;79;23;463;16,6;48,7
2015-10-22;18:00;64;73;37;487;17,8;70,9
2015-10-22;20:00;58;83;25;438;17,7;68,8
2015-10-20;21:00;45;73;20;436;16,5;58,7
2015-10-22;0:00;40;62;11;403;16,4;66,5
2015-10-22;9:00;91;61;50;479;16,4;72,7
2015-10-21;4:00;16;46;8;398;16,7;55,1
2015-10-22;22:00;46;75;23;409;17,5;65
2015-10-25;11:00;19;45;14;441;16,7;54,1
2015-10-25;20:00;48;62;29;462;17,1;56,8
2015-10-26;3:00;33;49;17;420;17,5;57,7
2015-10-26;7:00;87;53;31;448;15,2;65,7
2015-10-26;0:00;41;53;30;434;16,4;59,6
2015-10-26;12:00;101;60;35;490;16,3;64
2015-10-26;6:00;70;47;17;438;15,8;62,8
2015-10-25;4:00;12;44;10;398;18,4;55,1
2015-08-13;14:00;14;93;18;451;29;48
2015-12-08;6:00;16;41;30;374;26;52
2015-12-08;3:00;5;31;15;357;28;47
2015-03-08;19:00;17;112;100;605;31;30
2015-04-08;17:00;26;70;65;581;27;28
2015-04-08;10:00;41;63;65;518;25;47
2015-04-08;14:00;27;68;66;530;26;33
2015-04-08;16:00;36;78;59;557;27;30
2015-04-08;21:00;29;81;61;533;27;27
2015-04-08;0:00;14;57;62;482;26;36
2015-04-08;11:00;29;59;29;511;25;43
2015-04-08;13:00;26;63;34;532;26;36
2015-05-08;1:00;7;45;43;460;26;37
2015-09-08;21:00;23;102;43;442;27;33
2015-10-08;17:00;27;61;51;465;28;42
2015-10-08;19:00;35;63;62;466;28;42
2015-10-08;21:00;20;58;49;425;28;44
2015-10-08;18:00;33;65;56;479;28;42
2015-09-08;18:00;15;83;17;433;27;33
2015-10-08;1:00;<2;38;16;369;27;36
2015-11-08;2:00;9;32;15;361;28;46
2015-10-08;5:00;3;31;10;362;26;38
2015-09-08;8:00;8;48;45;375;26;51
2015-07-08;17:00;23;107;87;510;28;41
2015-07-08;22:00;13;59;42;425;28;41
2015-08-08;17:00;12;77;43;456;28;35
2015-07-08;23:00;8;52;30;411;27;40
2015-08-08;18:00;14;81;39;456;28;35
2015-09-08;1:00;23;97;34;414;28;37
2015-07-08;5:00;5;29;13;434;26;38
2015-07-08;3:00;3;20;<2;429;27;36
2015-08-08;8:00;9;55;37;382;26;40
2015-07-08;2:00;3;23;<2;433;27;37
2015-08-15;17:00;18;64;29;483;26;34
2015-08-15;16:00;22;69;23;468;25;36
2015-08-15;15:00;17;56;21;458;25;39
2015-08-15;18:00;28;76;35;482;26;33
2015-08-15;6:00;6;20;7;377;25;57
2015-07-28;15:00;21;62;48;449;23;39
2015-07-29;15:00;37;73;59;523;24;33
2015-07-30;11:00;40;65;32;445;22;38
2015-07-28;23:00;25;70;31;395;22;47
2015-07-29;12:00;42;69;31;485;23;37
2015-07-28;18:00;20;59;66;517;23;45
2015-07-29;7:00;61;60;38;465;21;49
2015-07-30;5:00;13;40;18;398;22;42
2015-07-28;22:00;28;73;31;403;22;46
2015-07-29;3:00;6;26;<2;401;23;45
2015-07-30;13:00;26;68;55;462;23;32
2015-01-08;19:00;15;86;47;514;26;30
2015-01-08;17:00;18;91;51;520;26;25
2015-07-30;14:00;34;70;44;474;23;31
2015-01-08;14:00;13;78;21;494;25;26
2015-07-30;15:00;31;74;87;498;24;31
2015-01-08;8:00;28;64;43;450;23;40
2015-01-08;22:00;9;72;68;509;26;36
2015-01-08;11:00;5;48;6;459;24;32
2015-01-08;4:00;5;45;23;430;24;36
2015-08-15;23:00;32;73;36;439;25;40
2015-08-16;19:00;13;67;44;462;25;39
2015-08-16;23:00;10;61;46;427;25;41
2015-08-16;20:00;15;68;36;466;25;39
2015-08-16;8:00;11;38;25;379;23;48
2015-08-16;1:00;16;58;34;401;25;43
2015-08-16;4:00;6;36;11;363;24;43
2015-08-17;19:00;10;57;45;454;25;34
2015-08-18;11:00;25;64;33;401;23;40
2015-08-18;9:00;75;73;90;442;23;43
2015-08-17;7:00;21;55;33;399;23;44
2015-08-17;12:00;8;50;19;408;24;35
2015-08-18;4:00;3;26;163;359;24;41
2015-08-18;1:00;6;48;49;370;24;39
2015-08-17;5:00;<2;22;6;373;24;41
2015-08-28;9:00;67;58;146;477;22;59
2015-08-26;17:00;41;85;49;482;28;40
2015-08-28;11:00;43;65;24;424;22;54
2015-08-26;16:00;38;82;33;463;27;41
2015-08-27;10:00;63;84;38;433;22;57
2015-08-27;7:00;47;64;16;406;23;57
2015-08-26;21:00;39;74;39;443;27;49
2015-08-27;0:00;62;82;20;413;22;62
2015-08-27;3:00;9;29;8;382;25;57
2015-08-27;4:00;8;25;8;381;25;61
2015-08-30;22:00;114;128;55;483;29;47
2015-08-28;15:00;47;86;32;460;23;48
2015-08-29;10:00;31;52;22;424;23;57
2015-08-29;15:00;15;70;42;432;26;61
2015-08-28;23:00;52;87;33;432;24;52
2015-08-29;5:00;17;47;20;418;23;54
2015-08-30;9:00;25;51;24;396;26;63
2015-08-28;14:00;32;72;28;443;23;50
2015-08-29;4:00;30;53;51;419;24;52
2015-08-30;6:00;52;56;32;428;25;69
2015-03-09;13:00;38;84;26;427;22;39
2015-04-09;19:00;20;59;43;455;22;39
2015-02-09;18:00;23;70;38;455;24;37
2015-04-09;14:00;39;77;32;463;22;37
2015-03-09;7:00;73;78;28;414;21;47
2015-03-09;14:00;29;79;22;429;23;34
2015-03-09;5:00;24;61;13;382;22;43
2015-02-09;8:00;114;90;53;444;22;50
2015-01-09;14:00;19;66;22;403;25;44
2015-02-09;5:00;21;58;12;384;23;45
2015-01-09;19:00;19;70;34;436;25;41
2015-01-09;11:00;17;52;23;388;24;52
2015-01-09;9:00;34;59;42;424;24;56
2015-02-09;23:00;9;54;27;399;23;44
2015-01-09;23:00;7;49;24;393;24;44
2015-02-09;4:00;6;35;8;373;24;44
2015-08-09;12:00;46;54;<2;418;20;57
2015-08-09;14:00;42;76;<2;426;21;44
2015-08-09;6:00;17;39;<2;378;19;60
2015-08-09;1:00;7;34;29;370;21;53
2015-09-09;1:00;15;49;<2;369;21;50
2015-07-09;0:00;9;38;24;382;22;52
2015-11-09;19:00;38;121;67;486;24;34
2015-11-09;9:00;129;92;70;473;21;39
2015-12-09;1:00;40;104;37;425;24;38
2015-12-09;11:00;59;64;41;445;22;65
2015-11-09;8:00;156;94;63;466;20;39
2015-11-09;7:00;97;84;38;423;20;39
2015-12-09;2:00;33;94;28;412;23;38
2015-12-09;8:00;40;74;46;428;23;49
2015-11-09;14:00;<2;<2;45;509;23;32
2015-12-09;4:00;9;59;25;404;24;39
2015-09-19;11:00;33;60;28;437;20;59
2015-09-17;19:00;49;77;63;462;22;52
2015-09-17;20:00;59;83;51;433;21;53
2015-09-18;21:00;95;94;26;463;21;59
2015-09-18;5:00;13;42;17;374;20;54
2015-09-19;1:00;47;67;28;428;21;60
2015-09-19;8:00;32;53;26;420;20;60
2015-09-19;3:00;30;56;14;402;21;56
2015-09-19;2:00;34;61;19;407;21;58
2015-09-18;2:00;19;50;18;367;20;55
2015-09-16;12:00;79;59;28;430;22;73
2015-09-14;18:00;38;73;59;470;21;49
2015-09-15;16:00;57;82;40;442;22;41
2015-09-16;20:00;45;73;40;420;21;55
2015-09-17;9:00;46;62;44;448;21;59
2015-09-17;17:00;41;71;67;487;22;52
2015-09-17;1:00;10;39;26;356;21;59
2015-09-16;16:00;40;71;14;419;21;58
2015-09-16;6:00;28;46;22;376;21;71
2015-09-15;0:00;13;49;12;381;21;62
2015-09-09;15:00;19;70;32;421;23;41
2015-11-09;5:00;14;57;20;397;22;36
2015-09-09;13:00;23;67;34;418;22;43
2015-11-09;3:00;10;64;17;385;23;34
2015-10-09;10:00;78;76;54;430;21;43
2015-09-09;8:00;139;65;<2;459;19;54
2015-09-09;7:00;82;52;<2;409;19;54
2015-09-09;23:00;6;50;26;397;23;42
2015-09-09;3:00;5;28;<2;367;21;51
2015-09-09;2:00;6;32;<2;366;21;51
2015-09-21;1:00;190;108;49;467;20;51
2015-09-22;15:00;35;67;17;451;20;45
2015-09-22;10:00;70;67;57;453;20;59
2015-09-22;12:00;48;60;26;462;20;62
2015-09-22;16:00;29;60;40;472;20;47
2015-09-21;15:00;30;88;29;459;21;43
2015-09-22;9:00;69;66;42;489;19;57
2015-09-22;2:00;5;34;13;389;21;55
2015-09-22;4:00;3;22;<2;382;21;57
2015-09-22;3:00;3;21;10;387;21;59
2015-12-09;13:00;56;73;36;451;22;71
2015-09-13;11:00;63;48;28;429;21;69
2015-12-09;21:00;53;65;28;422;22;63
2015-09-14;13:00;27;59;32;419;22;46
2015-09-13;14:00;53;55;25;441;22;71
2015-09-13;20:00;65;74;32;433;22;61
2015-09-13;10:00;34;42;20;414;21;64
2015-12-09;20:00;44;61;23;422;22;63
2015-09-13;23:00;46;62;23;394;22;63
2015-09-13;4:00;20;46;7;373;22;57
2015-01-10;17:00;21;66;42;489;19,6;33,1
2015-01-10;21:00;25;73;35;448;19,2;36,7
2015-02-10;6:00;48;59;25;425;17,2;41,1
2015-01-10;10:00;49;67;37;450;17,6;37,3
2015-01-10;3:00;3;32;16;401;18,1;41,8
2015-09-29;8:00;110;66;139;546;18;45
2015-09-30;19:00;32;76;44;493;21;33
2015-09-30;10:00;47;64;39;445;18;43
2015-09-30;17:00;37;77;36;474;20;35
2015-09-29;22:00;13;62;23;430;20;37
2015-09-30;12:00;33;59;29;453;18;43
2015-01-10;4:00;3;32;12;401;18,4;41
2015-09-30;14:00;30;65;32;449;19;41
2015-09-30;5:00;3;30;13;400;19;42
2015-09-25;15:00;60;78;30;457;21;45
2015-09-24;10:00;94;78;18;448;19;55
2015-09-25;16:00;28;60;31;453;21;45
2015-09-26;14:00;11;48;29;446;20;42
2015-09-26;7:00;27;42;24;416;19;51
2015-09-24;7:00;91;71;<2;447;18;54
2015-09-24;6:00;54;60;<2;426;19;52
2015-09-26;1:00;18;54;26;413;20;49
2015-09-25;4:00;34;41;9;403;21;61
2015-09-26;4:00;9;40;15;395;20;47
2015-09-19;12:00;25;57;23;440;20;56
2015-07-10;23:00;27;59;27;404;19,4;50,7
2015-09-10;10:00;88;74;45;435;17,6;47,5
2015-09-10;6:00;51;51;47;413;17,9;51,2
2015-08-10;6:00;35;54;22;388;18,2;53
2015-12-10;21:00;ND;ND;47;443;17,8;51,6
2015-10-13;17:00;ND;ND;48;484;16,8;36,7
2015-10-13;15:00;ND;ND;33;456;16,7;37,3
2015-10-14;23:00;ND;ND;19;429;15,7;52,9
2015-12-10;18:00;ND;ND;69;512;18,3;48,8
2015-10-14;7:00;ND;ND;34;432;13,3;41,7
2015-10-13;6:00;ND;ND;26;428;15,9;53,6
2015-10-13;10:00;ND;ND;53;453;16,2;50,6
2015-10-14;4:00;ND;ND;26;399;14,9;38,9
2015-12-10;22:00;ND;ND;46;434;17,8;52
2015-09-29;11:00;35;61;26;434;19;41
2015-09-29;17:00;12;57;41;472;21;36
2015-09-30;21:00;33;77;34;445;20;36
2015-09-29;18:00;10;54;41;487;21;37
2015-09-29;20:00;25;73;61;470;21;38
2015-09-30;7:00;53;64;34;432;17;46
2015-09-30;3:00;<2;24;12;396;19;43
2015-09-30;6:00;15;46;20;407;18;44
2015-09-30;4:00;<2;23;10;396;19;42
2015-09-30;2:00;<2;31;15;397;19;41
2015-10-16;14:00;142;54;38;508;14,2;62,1
2015-10-19;13:00;78;66;41;481;15,6;52,2
2015-10-19;15:00;87;60;45;492;15,9;60,5
2015-10-19;5:00;36;37;20;447;14,9;54,2
2015-10-19;6:00;88;45;28;459;14,1;56,7
2015-05-10;21:00;65;48;22;422;19,7;75,3
2015-05-10;17:00;91;56;37;476;19,6;77,4
2015-05-10;22:00;57;45;20;408;19,7;73,8
2015-06-10;20:00;37;64;36;422;20,9;65,1
2015-07-10;7:00;29;51;24;385;18,8;59,7
2015-06-10;7:00;84;42;31;404;19,4;81,4
2015-07-10;5:00;9;29;12;359;19,5;62,2
2015-07-10;16:00;45;71;35;437;19,7;48
2015-07-10;3:00;8;35;7;355;19,7;59,4
2015-07-10;6:00;15;39;13;369;19;61,7
2015-10-17;21:00;38;64;23;444;16,2;65,1
2015-10-17;19:00;34;61;26;467;16,2;66,2
2015-10-18;21:00;56;68;29;460;16,1;50,7
2015-10-17;22:00;40;63;26;442;16,5;64,5
2015-10-18;14:00;40;46;25;472;15,4;53,7
2015-10-18;23:00;47;61;24;443;15,7;52,1
2015-10-18;13:00;42;46;25;462;15,3;54,3
2015-10-18;1:00;46;55;25;428;16,3;65,4
2015-10-18;3:00;37;49;15;404;16,9;59,6
2015-10-19;2:00;26;47;16;418;15,8;50,9
2015-10-17;6:00;56;45;28;438;14,3;61,7
2015-10-15;20:00;ND;ND;43;473;14,3;43,9
2015-10-16;7:00;ND;ND;34;454;12,9;60,3
2015-10-16;1:00;ND;ND;27;414;14,2;46,2
2015-10-17;15:00;48;70;40;484;15,9;64
2015-10-15;6:00;ND;ND;19;418;13,5;45,9
2015-10-17;2:00;53;50;19;430;15;56,3
2015-10-17;13:00;58;64;37;463;15,5;64
2015-10-15;4:00;ND;ND;3;402;14,6;40,6
2015-10-16;12:00;ND;ND;41;ND;14,1;62,9
2015-09-10;19:00;ND;ND;50;503;19,6;46,3
2015-12-10;11:00;ND;ND;47;460;16,6;48,4
2015-09-10;16:00;ND;ND;44;531;19,3;43,7
2015-10-10;21:00;ND;ND;34;456;19,3;56,1
2015-12-10;9:00;ND;ND;71;530;16,4;51,9
2015-12-10;1:00;ND;ND;34;399;17,8;54,6
2015-11-10;5:00;ND;ND;30;420;18,1;51,6
2015-11-10;2:00;ND;ND;15;406;18,6;53,7
2015-10-10;0:00;ND;ND;32;431;18,5;56,3
2015-11-10;9:00;ND;ND;24;429;16,7;55
2015-10-19;19:00;70;58;47;508;16,4;63,3
2015-10-20;0:00;49;46;35;439;16,4;64,1
2015-10-20;6:00;41;39;24;420;15,6;64,8
2015-10-20;2:00;28;38;22;416;17,2;60,5
2015-03-11;10:00;93;71;136;504;16,9;63,7
2015-02-11;14:00;106;59;53;509;15,5;61,6
2015-02-11;20:00;113;64;41;505;15,9;62,3
2015-04-11;23:00;57;63;32;421;18,5;69,2
2015-03-11;7:00;162;85;40;477;15,6;62,3
2015-04-11;14:00;65;77;24;450;18,5;61,2
2015-03-11;1:00;48;52;30;438;15,8;59,3
2015-04-11;9:00;91;68;66;510;17,7;72,9
2015-04-11;12:00;69;71;23;442;18;70,2
2015-04-11;18:00;84;83;44;503;18,6;67
2015-10-26;11:00;110;60;36;473;16,2;64,5
2015-10-27;21:00;109;85;45;461;19,4;64,7
2015-10-26;19:00;163;83;54;535;18,1;68,4
2015-10-26;18:00;166;81;66;562;18,2;68,6
2015-10-27;23:00;65;69;33;446;19,3;64,1
2015-10-25;23:00;81;64;30;459;16,6;58,5
2015-10-27;8:00;216;92;63;500;16,5;62,4
2015-10-27;6:00;101;65;29;439;16,8;61,5
2015-10-25;22:00;96;67;28;457;16,7;57,8
2015-10-27;3:00;19;43;16;415;18,1;58,8
2015-05-11;23:00;44;58;28;417;19,2;68,1
2015-05-11;21:00;96;70;36;447;19,1;70,5
2015-07-11;12:00;65;41;28;464;19,9;74,2
2015-06-11;19:00;61;53;35;500;20,5;76,4
2015-05-11;8:00;149;75;50;480;17,4;67,3
2015-06-11;22:00;60;52;25;448;20,2;76,6
2015-06-11;10:00;84;64;42;433;19,2;69,3
2015-10-14;0:00;ND;ND;29;410;15,5;37,7
2015-10-15;23:00;ND;ND;29;441;14,2;44,8
2015-10-14;18:00;ND;ND;49;519;15,8;48,1
2015-10-15;14:00;ND;ND;35;478;14,3;43,4
2015-10-15;18:00;ND;ND;46;536;14,3;43,1
2015-10-15;22:00;ND;ND;26;447;14,2;44,9
2015-10-16;2:00;ND;ND;19;413;14,6;44,7
2015-10-15;7:00;ND;ND;26;442;13;48,1
2015-10-14;15:00;ND;ND;57;504;15;42,4
2015-10-15;15:00;ND;ND;32;475;14,4;43
2015-10-14;3:00;ND;ND;23;399;15;38,2
2015-10-22;14:00;63;72;36;445;17,3;70,4
2015-10-22;7:00;73;58;15;409;15,7;73,2
2015-10-21;21:00;54;64;36;433;16,6;63,9
2015-10-22;6:00;43;49;8;393;15,9;71,4
2015-10-22;3:00;12;37;3;377;17,1;65,4
2015-10-23;12:00;90;106;16;487;17,4;43,6
2015-10-23;11:00;75;94;16;466;17,3;45,8
2015-10-23;13:00;67;94;25;486;17,5;43,6
2015-10-24;16:00;59;61;37;512;18,1;60,2
2015-10-23;8:00;111;90;19;485;16,6;57,2
2015-10-23;23:00;84;93;29;476;17,8;47,1
2015-10-24;5:00;33;61;24;449;17,8;53,1
2015-10-24;18:00;100;72;41;519;18,2;62
2015-10-25;8:00;15;37;19;408;16,7;58,8
2015-10-26;22:00;131;72;36;464;17,6;66,3
2015-10-26;15:00;84;63;48;499;17,1;66,5
2015-10-27;5:00;29;48;19;425;17,5;60,2
2015-10-25;9:00;12;35;18;416;16,8;58,6
2015-10-25;10:00;18;41;14;430;16,6;56,5
2015-10-27;0:00;82;59;32;440;17,1;65,7
2015-10-27;9:00;149;78;57;507;16,9;61
2015-10-27;4:00;30;45;17;418;17,9;59
2015-02-11;21:00;129;67;43;507;15,8;62,1
2015-01-11;13:00;116;83;50;ND;17,8;59,8
2015-01-11;22:00;140;84;41;ND;18,5;64,6
2015-01-11;14:00;110;88;54;ND;18,4;58,8
2015-02-11;7:00;111;46;28;ND;14,8;58,5
2015-03-11;5:00;30;48;21;432;16,2;57,5
2015-01-11;1:00;120;56;41;ND;17,5;61,3
2015-03-11;6:00;89;66;24;449;15,5;61,3
2015-03-11;4:00;19;45;11;430;16,6;53,2
2015-01-11;3:00;102;50;27;ND;18;57
2015-11-17;16:00;44;47;34;439;19,1;74,1
2015-11-14;20:00;13;49;26;412;16,6;54,6
2015-11-17;11:00;58;60;32;418;19,1;69,7
2015-11-17;17:00;59;48;38;464;19,3;76,3
2015-11-16;9:00;66;80;57;439;17,6;56,8
2015-11-16;6:00;29;68;27;420;16,8;54,4
2015-11-15;5:00;3;23;21;396;17,1;62,1
2015-11-15;6:00;4;25;23;397;17,2;61,6
2015-11-15;2:00;3;23;14;392;18;56,6
2015-11-17;4:00;5;22;10;375;18;72,1
2015-03-11;17:00;113;86;51;499;18,1;64,9
2015-03-11;18:00;145;89;58;524;18,3;64,5
2015-05-11;15:00;92;77;43;456;19,4;63,8
2015-05-11;12:00;76;69;54;460;18,9;64,6
2015-03-11;12:00;67;71;33;460;17,1;65,8
2015-04-11;11:00;77;71;28;436;17,8;72,3
2015-04-11;7:00;62;66;27;419;17,1;69,7
2015-03-11;16:00;78;79;40;471;18;64,3
2015-05-11;2:00;40;52;30;396;19;65,8
2015-05-11;3:00;33;46;28;395;18,6;67
2015-05-11;19:00;92;71;53;491;19,5;67,4
2015-05-11;22:00;59;61;28;422;19,2;69,3
2015-07-11;10:00;70;46;29;454;19,3;73,8
2015-06-11;15:00;86;53;27;497;20,2;78,6
2015-06-11;14:00;87;53;ND;501;20,1;77,6
2015-06-11;3:00;30;41;13;375;19,6;68,3
2015-07-11;7:00;50;46;20;418;19,3;73,8
2015-07-11;11:00;70;45;35;463;19,5;75,3
2015-06-11;16:00;82;52;34;503;20,1;80
2015-06-11;18:00;68;50;38;531;20,5;78
2015-12-11;19:00;104;72;42;478;18,8;61,7
2015-09-11;19:00;57;79;40;464;19,5;53,9
2015-09-11;22:00;13;49;26;431;19,3;53,8
2015-12-11;5:00;69;55;21;427;17,9;66,6
2015-11-13;1:00;25;47;22;410;19,4;57,7
2015-11-11;22:00;42;55;26;436;18,7;68,2
2015-11-11;21:00;33;43;37;443;18,8;69,2
2015-11-11;2:00;47;52;14;424;18,7;56,6
2015-09-11;23:00;22;56;28;422;18,8;55
2015-10-11;2:00;7;34;14;409;19,4;53
2015-11-14;19:00;12;49;25;420;16,5;53,1
2015-11-14;16:00;34;67;28;440;16,3;49,8
2015-11-14;17:00;22;62;27;432;16,4;50,6
2015-11-13;16:00;37;71;43;499;18,6;42,1
2015-11-13;2:00;21;44;18;408;19,2;58,9
2015-11-14;9:00;20;61;22;432;15,9;47,9
2015-11-14;14:00;16;57;20;432;16,4;45,8
2015-11-14;0:00;7;45;22;408;17,1;43,8
2015-11-14;11:00;16;58;18;432;16,4;46
2015-11-13;22:00;13;56;22;435;17,4;44
2015-11-23;18:00;130;95;50;561;12,7;40,9
2015-11-24;4:00;16;44;17;438;11,5;45,8
2015-11-24;2:00;17;48;43;436;10,8;47,8
2015-10-28;23:00;106;87;36;447;17,8;56,3
2015-10-28;15:00;74;83;31;472;18,7;55,3
2015-10-28;16:00;40;68;37;479;18,3;55,3
2015-10-29;18:00;78;82;50;510;18,1;61,3
2015-10-25;7:00;7;31;12;403;16,8;58,6
2015-10-26;5:00;18;33;11;421;16,7;60
2015-10-26;21:00;115;72;38;460;17,6;67,9
2015-10-26;23:00;107;66;33;459;17,5;65,7
2015-10-27;7:00;194;86;43;470;16,6;61,7
2015-10-28;7:00;100;72;26;431;17,7;74,6
2015-10-28;21:00;80;88;38;446;17,7;55,6
2015-10-28;14:00;68;81;29;457;18,5;57,7
2015-10-27;12:00;85;80;45;474;18,4;58,2
2015-10-28;4:00;17;42;12;399;19,2;67,6
2015-10-29;8:00;87;70;38;440;16,1;67,1
2015-10-29;10:00;82;66;38;442;16,8;64,2
2015-10-24;17:00;78;64;41;516;18,2;60,8
2015-10-23;21:00;75;93;31;484;17,5;48,7
2015-10-23;20:00;68;94;32;490;17,7;47,4
2015-10-24;22:00;71;66;39;473;18,3;60,1
2015-10-23;22:00;64;89;28;469;17,7;47,9
2015-10-24;20:00;52;62;36;481;18,2;59,5
2015-10-25;2:00;29;48;18;409;18,8;60,9
2015-10-23;3:00;25;59;8;375;16,6;57,6
2015-10-23;2:00;34;68;12;377;18;53,9
2015-10-23;4:00;ND;ND;ND;ND;16;60,7
2015-10-30;17:00;76;69;46;527;18,4;57,1
2015-01-11;23:00;132;73;38;ND;18,1;64,2
2015-01-11;19:00;134;93;54;ND;18,9;64,6
2015-01-11;18:00;134;96;56;ND;19,1;62,3
2015-01-11;12:00;112;75;46;ND;17,1;60,3
2015-10-31;15:00;86;77;51;ND;18,2;57,4
2015-10-31;12:00;88;59;46;ND;16,2;60,4
2015-01-11;9:00;104;45;36;ND;16,2;59,9
2015-10-31;1:00;58;44;32;ND;16,9;58,9
2015-01-11;0:00;125;61;42;ND;18;60,8
2015-05-11;7:00;162;75;38;451;17,1;69,4
2015-04-11;22:00;49;66;33;422;18,5;69,2
2015-05-11;9:00;158;76;64;503;17,9;64,8
2015-05-11;17:00;88;76;48;488;19,6;62,7
2015-05-11;18:00;76;69;65;507;19,7;65,7
2015-02-11;19:00;141;69;52;552;16,1;62,5
2015-02-11;18:00;108;67;51;559;15,9;62,7
2015-02-11;16:00;107;66;48;504;15,6;62,3
2015-02-11;22:00;150;70;42;511;16,2;60,1
2015-03-11;9:00;90;67;144;576;16,8;62,9
2015-02-11;15:00;95;63;49;498;15,7;61,5
2015-03-11;11:00;61;70;65;456;16,8;64,9
2015-03-11;2:00;31;48;38;431;16,2;58,6
2015-03-11;0:00;86;58;35;466;15,9;59,7
2015-03-11;3:00;18;44;18;429;16,2;56,1
2015-03-11;13:00;67;76;33;456;17,4;66,1
2015-04-11;17:00;85;82;45;477;18,6;68,4
2015-03-11;14:00;76;82;33;457;17,9;64,4
2015-04-11;10:00;87;72;47;443;17,5;72,9
2015-04-11;16:00;86;81;53;475;18,6;68,1
2015-04-11;20:00;88;76;42;450;18,6;68,6
2015-04-11;4:00;7;26;12;378;17,2;72,5
2015-04-11;13:00;63;75;20;442;18,1;66
2015-04-11;8:00;99;73;42;459;17,3;72
2015-04-11;2:00;9;32;36;393;17,9;69
2015-10-29;16:00;101;92;52;483;18,2;61,4
2015-10-29;13:00;91;84;34;452;17,3;63,8
2015-10-29;17:00;82;83;57;490;18,2;62,4
2015-10-29;19:00;86;81;46;503;18,2;60,3
2015-10-29;23:00;56;65;31;428;17,9;58,7
2015-10-30;15:00;75;67;ND;497;18,2;57,9
2015-10-29;20:00;82;78;54;471;18,2;59,7
2015-10-29;15:00;87;87;45;474;18,1;61,4
2015-10-30;6:00;77;55;16;414;16,1;58,7
2015-10-30;5:00;36;44;10;401;16,9;57,8
2015-06-11;5:00;23;34;12;378;19,5;69,2
2015-06-11;7:00;87;62;27;408;18,4;74,1
2015-06-11;9:00;84;61;46;462;18,9;72,1
2015-06-11;11:00;75;62;37;423;19,3;71,2
2015-06-11;2:00;26;43;18;379;19,6;67,4
2015-06-11;0:00;42;59;31;408;19;68,1
2015-09-11;21:00;26;63;30;438;19,5;53,6
2015-09-11;14:00;59;80;42;498;20,1;46,5
2015-08-11;9:00;36;33;30;438;19,2;73,7
2015-09-11;5:00;10;32;16;403;20,3;65,7
2015-09-11;1:00;17;42;22;406;19,9;68,2
2015-09-11;3:00;10;29;16;401;20,2;66,5
2015-10-11;3:00;9;36;13;409;19,4;52,2
2015-09-11;16:00;91;90;61;517;20;50,5
2015-10-11;15:00;107;88;38;490;18,7;54,6
2015-12-11;7:00;218;72;49;523;17,5;68,1
2015-12-11;9:00;260;82;59;515;17,6;66,3
2015-11-11;12:00;51;57;34;480;17,9;65,2
2015-12-11;1:00;16;40;13;403;19,5;63,1
2015-10-11;8:00;69;72;45;495;17,7;62,7
2015-11-11;1:00;50;53;26;424;18,3;59,1
2015-10-11;12:00;80;78;29;476;18,4;59
2015-10-11;4:00;13;38;13;416;18,7;54,5
2015-11-11;8:00;9;37;19;448;17,3;63,1
2015-12-11;14:00;107;69;43;480;18,4;65,3
2015-12-11;18:00;137;72;61;529;18,9;62,7
2015-12-11;20:00;123;76;38;475;18,6;62,1
2015-12-11;16:00;118;63;67;548;18,5;65,7
2015-11-13;12:00;44;67;15;446;18,7;55,8
2015-11-13;20:00;23;65;29;447;17,6;46,3
2015-11-14;7:00;35;67;24;430;16;46,9
2015-12-11;12:00;95;73;34;465;18;65
2015-11-26;21:00;228;107;44;530;13,5;56,3
2015-02-09;22:00;7;52;23;398;23;44
2015-03-09;2:00;6;43;10;374;23;41
2015-04-09;8:00;74;75;46;442;20;46
2015-08-31;7:00;122;82;45;444;26;59
2015-08-31;13:00;36;83;45;443;28;51
2015-01-09;13:00;18;59;23;396;24;48
2015-01-09;17:00;23;74;37;426;25;41
2015-01-09;16:00;23;73;27;417;25;41
2015-01-09;1:00;4;23;13;361;25;52
2015-02-09;3:00;4;33;10;374;24;44
2015-01-09;0:00;6;44;25;381;24;45
2015-01-09;2:00;4;23;8;359;26;51
2015-01-09;6:00;8;35;9;365;24;57
2015-08-25;23:00;51;63;30;423;24;61
2015-08-25;19:00;34;63;59;465;24;53
2015-08-25;18:00;41;65;43;477;24;52
2015-08-25;20:00;34;66;57;443;24;56
2015-08-24;20:00;22;48;28;435;23;52
2015-08-26;7:00;76;55;10;429;22;60
2015-08-23;23:00;37;78;18;452;26;38
2015-08-23;0:00;35;83;19;434;26;39
2015-08-24;14:00;15;43;<2;436;24;55
2015-08-24;0:00;8;31;20;407;23;46
2015-08-21;22:00;66;98;37;462;27;44
2015-08-22;11:00;25;75;21;443;26;43
2015-08-23;18:00;41;83;17;464;26;40
2015-08-23;15:00;27;60;<2;444;26;44
